Unnamed: 0,address,target_building_id,target_address
8897,"197022, Санкт-Петербург г, Профессора Попова ул, д.12",137776,"г.Санкт-Петербург, Берёзовая аллея, дом 12, корпус 3"
7201,"196240, Санкт-Петербург г, 5-й Предпортовый проезд, д.4, Строение 2А",191263,"г.Санкт-Петербург, Торики, садоводство ""Хладокомбинат 4-5"", дом 62, литера А"
9416,"198515, Санкт-Петербург г, Фронтовая ул, д.8",25059,"г.Санкт-Петербург, улица Фучика, дом 8"
6268,"198328, Санкт-Петербург г, Героев пр-кт, д.23",214331,"город Сестрорецк, тер. СНТ ""Разлив"", 3-й проезд, дом 23, строение 1"
4308,"196650, Санкт-Петербург г, Колпино г, Павловская ул, д.39",3424,"г.Санкт-Петербург, Кантемировская улица, дом 39, литера Б"
1067,"194355, Санкт-Петербург (г.), Санкт-Петербург г, Просвещения пр-кт, д.5 2, А",132571,"г.Санкт-Петербург, Заневский проспект, дом 43, литера Г5"
8621,"193079, Санкт-Петербург г, Народная ул, д.2, Строение 2",55132,"г.Санкт-Петербург, 2-я Семёновская улица, дом 30, литера А"
3530,"198261, Санкт-Петербург г, Стойкости ул, д.41, Строение 2",212187,"г.Санкт-Петербург, Старая улица, дом 41, строение 2"
6539,"197762, Санкт-Петербург г, Кронштадт г, Лазаревский пер, д.4",97188,"г.Санкт-Петербург, Красногвардейская площадь, дом 4, литера А"
669,"199106, Санкт-Петербург г, 19-я В.О. линия, д.22, Строение 4",189373,"г.Санкт-Петербург, Торики, садоводство ""Дружный-1"", 4-я линия, дом 19, литера А"
5307,"195298, Санкт-Петербург г, Осипенко ул, д.6",8327,"г.Санкт-Петербург, 6-й Верхний переулок, дом 3, литера А"
9554,"197373, Санкт-Петербург (г.), Планерная (ул.), д.91, 2, 1",220346,"г.Санкт-Петербург, Планерная улица, дом 91, корпус 1, строение 1"
2954,"195197, Санкт-Петербург (г.), Кондратьевский (пр-кт.), д.49, Строение А",209266,"г.Санкт-Петербург, Юнтоловский проспект, дом 49, корпус 1, строение 1"
756,"199155, Санкт-Петербург г, Каховского пер, д.2",78487,"г.Санкт-Петербург, Северный проспект, дом 91, корпус 5, литера А"
10928,"196607, Санкт-Петербург г, Пушкин г, Ленинградская ул, д.43",185761,"г.Санкт-Петербург, Бестужевская улица, дом 43, литера В"
11853,"192288, Санкт-Петербург г, Ярослава Гашека ул, д.26, Строение 2",217496,"г.Санкт-Петербург, Студенческая улица, дом 26, корпус 2, строение 1"
8359,"193168, Санкт-Петербург г, Антонова-Овсеенко ул, д.5, Строение 4",218278,"г.Санкт-Петербург, Политехническая улица, дом 3, корпус 5, строение 4"
4229,"196650, Санкт-Петербург, Павловская ул, д.56",16228,"г.Санкт-Петербург, Варваринская улица, дом 56"
2961,"195297, Санкт-Петербург (г.), Светлановский (пр-кт.), д.68, Строение 2",214881,"г.Санкт-Петербург, Кондратьевский проспект, дом 68, корпус 3, строение 1"
11519,"196602, Санкт-Петербург г, Пушкин г, Артиллерийская ул, д.7/20",219947,"г.Санкт-Петербург, Комендантский проспект, дом 66, корпус 7, строение 1"
5825,"198330, Санкт-Петербург г, Маршала Захарова ул, д.27, Строение 4",133935,"г.Санкт-Петербург, Горелово, улица Можайского, дом 30, литера Г4"
9613,"197227, Санкт-Петербург г, Серебристый б-р, д.11, Строение 2",91109,"г.Санкт-Петербург, Кондратьевский проспект, дом 72"
1605,"194362, Санкт-Петербург (г.), Санкт-Петербург г, Юкковское шоссе, д.10, 2",213617,"г.Санкт-Петербург, Октябрьская набережная, дом 104, корпус 40, строение 2"
1636,"194356, Санкт-Петербург (г.), Санкт-Петербург г, Есенина ул, д.26 3, А",58468,"г.Санкт-Петербург, Косая линия, дом 16, корпус 43, литера Г49"
5600,"198329, Санкт-Петербург г, Добровольцев ул, д.22, Строение 2",215820,"г.Санкт-Петербург, Средний проспект В.О., дом 83, строение 2"
9489,"197375, Санкт-Петербург (г.), Реки Каменки (наб.), д.11 3",103434,"г.Санкт-Петербург, набережная реки Мойки, дом 74"
823,"194017, Санкт-Петербург (г.), Санкт-Петербург г, Энгельса пр-кт, д.65-2 А",102904,"г.Санкт-Петербург, Железноводская улица, дом 40, литера Г"
8905,"197101, Санкт-Петербург г, Монетная Б. ул, д.32",212626,"г.Санкт-Петербург, Бассейная улица, дом 32, строение 1"
8860,"197101, Санкт-Петербург (г.), Каменноостровский (пр-кт.), д.25/2, Строение А",217419,"муниципальный округ Горелово, тер. СНТ ""АТП-71"", Вишнёвая улица, дом 25, строение 1"
469,"199226, Санкт-Петербург г, Мичманская ул, д.2, Строение 2",82080,"г.Санкт-Петербург, 2-я Семёновская улица, дом 26"
1284,"194354, Санкт-Петербург (г.), Санкт-Петербург г, Северный пр-кт, д.6-2 А",132499,"г.Санкт-Петербург, Дунайский проспект, дом 64, корпус 2, литера Г6"
8562,"192012, Санкт-Петербург г, Грибакиных ул, д.2, Строение 3",215107,"г.Санкт-Петербург, улица Вадима Шефнера, дом 12, корпус 3, строение 1"
3847,"198184, Санкт-Петербург (г.), Санкт-Петербург г, Канонерский остров, д.20 лит. А",11316,"г.Санкт-Петербург, Комендантский проспект, дом 20, корпус 3, литера А"
12744,"191186, Санкт-Петербург г, Грибоедова Канала наб, д.18-20",54435,"г.Санкт-Петербург, 11-я Красноармейская улица, дом 18-20, литера А"
10746,"197343, Санкт-Петербург (г.), Серебристый (б-р.), д.25, Строение 2",222571,"г.Санкт-Петербург, Волго-Донской проспект, дом 25, строение 4"
754,"199155, Санкт-Петербург, Кима пр-кт, д.1",92634,"г.Санкт-Петербург, улица Седова, дом 91, корпус 5, литера О"
297,"190000, Санкт-Петербург г, Почтамтская ул, д.13",16306,"г.Санкт-Петербург, 1-я Красноармейская улица, дом 13"
2240,"195221, Санкт-Петербург (г.), Полюстровский (пр-кт.), д.25, Строение 2",222587,"г.Санкт-Петербург, Волго-Донской проспект, дом 25, строение 3"
1616,"194362, Санкт-Петербург (г.), Санкт-Петербург г, Юкковское (Осиновая Роща) ш, д.10-4",88112,"г.Санкт-Петербург, Пулковское шоссе, дом 40, корпус 4, литера Б"
2661,"195427, Санкт-Петербург (г.), Светлановский (пр-кт.), д.46, Строение 2",67773,"г.Санкт-Петербург, Светлановский проспект, дом 46, корпус 1, литера Б"
4239,"196650, Санкт-Петербург г, Колпино г, Павловская ул, д.56",72035,"г.Санкт-Петербург, Канонерский остров, дом 56, литера А"
5219,"195213, Санкт-Петербург г, Гранитная ул, д.54, Строение 2",136134,"г.Санкт-Петербург, проспект Шаумяна, дом 54, литера Г3"
9032,"197198, Санкт-Петербург г, Пушкарская Б. ул, д.29, Строение пом. 1-Н",189549,"г.Санкт-Петербург, Торики, садоводство ""АТП-71"", дом 29, литера А"
6044,"198332, Санкт-Петербург г, Маршала Казакова ул, д.28, Строение 2",90161,"г.Санкт-Петербург, Садовая улица, дом 28-30, корпус 32, литера К32"
8925,"197198, Санкт-Петербург (г.), Кронверкский (пр-кт.), д.73/39, Строение А",50527,"г.Санкт-Петербург, Кронверкский проспект, дом 73/39, литера А"
10871,"196627, Санкт-Петербург (г.), Шушары (п.), Ленсоветовский, д.35",27764,"г.Санкт-Петербург, Балтийская улица, дом 35"
3312,"198215, Санкт-Петербург г, Дачный пр-кт, д.14, Строение 2",214941,"г.Санкт-Петербург, Трамвайный проспект, дом 14, строение 3"
5997,"198332, Санкт-Петербург г, Кузнецова пр-кт, д.18, Строение 2",218658,"г.Санкт-Петербург, улица Композиторов, дом 32, строение 1"
11432,"196608, Санкт-Петербург г, Пушкин г, Октябрьский б-р, д.18/40",79212,"г.Санкт-Петербург, Софийская улица, дом 40, корпус 6, литера Б"
447,"199226, Санкт-Петербург г, Кораблестроителей ул, д.22, Строение 3",108888,"г.Санкт-Петербург, Октябрьская набережная, дом 26, корпус 3, литера Д"
328,"199004, Санкт-Петербург г, Волховский пер, д.6",140843,"г.Санкт-Петербург, 6-й Верхний переулок, дом 9, литера А"
10382,"197372, Санкт-Петербург (г.), Богатырский пр., д.60, 5, А",136612,"г.Санкт-Петербург, Володарский, Волхонское шоссе, дом 70/60, литера Г5"
10527,"197372, Санкт-Петербург (г.), Богатырский пр., д.39, 2, А",50527,"г.Санкт-Петербург, Кронверкский проспект, дом 73/39, литера А"
12475,"192241, Санкт-Петербург (г.), Турку (ул.), д.28, Строение 4",223445,"г.Санкт-Петербург, Полюстровский проспект, дом 28, строение 4"
2546,"195276, Санкт-Петербург (г.), Демьяна Бедного (ул.), д.30, Строение 7",109442,"г.Санкт-Петербург, улица Демьяна Бедного, дом 30, корпус 7, литера А"
991,"194017, Санкт-Петербург (г.), Санкт-Петербург г, Гаврская ул, д.9",81005,"г.Санкт-Петербург, Кондратьевский проспект, дом 40, корпус 9, литера А"
5386,"198205, Санкт-Петербург г, Партизана Германа ул, д.21, Строение 2",136430,"г.Санкт-Петербург, Горелово, 1-й проезд, дом 21, литера Г2"
8886,"197136, Санкт-Петербург г, Плуталова ул, д.9",20828,"г.Санкт-Петербург, Бармалеева улица, дом 9"
9884,"197349, Санкт-Петербург г, Парашютная ул, д.22, Строение 2",132603,"г.Санкт-Петербург, Зверинская улица, дом 21-23, литера Г4"
9581,"197342, Санкт-Петербург г, Черной речки наб, д.31",76964,"г.Санкт-Петербург, набережная Чёрной речки, дом 31, литера А"
545,"199406, Санкт-Петербург г, Гаванская ул, д.24",110281,"г.Санкт-Петербург, Бухарестская улица, дом 24"
5768,"198330, Санкт-Петербург г, Петергофское ш, д.7, Строение 2",214562,"г.Санкт-Петербург, набережная реки Волковки, дом 7, строение 3"
7431,"196143, Санкт-Петербург г, Ленсовета ул, д.49, Строение 2А",92266,"г.Санкт-Петербург, Синявинская улица, дом 12/49, литера Б"
1126,"194354, Санкт-Петербург (г.), Санкт-Петербург г, Луначарского пр-кт, д.19 2, А",92494,"г.Санкт-Петербург, Пионерская улица, дом 43, корпус 2, литера Б"
1225,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Мориса Тореза, д.104 2, А",45121,"г.Санкт-Петербург, Октябрьская набережная, дом 104, корпус 41, литера А"
7987,"193315, Санкт-Петербург г, Тельмана ул, д.45, Строение 2",218463,"г.Санкт-Петербург, Октябрьская набережная, дом 34, корпус 5, строение 1"
7451,"196128, Санкт-Петербург (г.), Санкт-Петербург, пл. Чернышевского, д.10",65047,"г.Санкт-Петербург, Каменноостровский проспект, дом 10, литера Б"
1464,"194352, Санкт-Петербург (г.), Художников (пр-кт.), д.39, Строение 2",40412,"г.Санкт-Петербург, Железнодорожный проспект, дом 40, корпус 2, строение 1"
3246,"198215, Санкт-Петербург г, Счастливая ул, д.11",196465,"г.Санкт-Петербург, Нефтяная дорога, дом 11, литера Г15"
4207,"196657, Санкт-Петербург г, Колпино г, Металлургов ул, д.4, Строение 2",219011,"г.Санкт-Петербург, Заневский проспект, дом 67, корпус 4, строение 1"
3187,"198095, Санкт-Петербург г, Промышленная ул, д.24",70214,"г.Санкт-Петербург, Трамвайный проспект, дом 24, литера А"
9820,"197183, Санкт-Петербург (г.), Санкт-Петербург г, Школьная ул, д.8 А",189598,"г.Санкт-Петербург, Торики, садоводство ""АТП-71"", дом 8, литера А"
5196,"195030, Санкт-Петербург г, Ударников пр-кт, д.56, Строение 2",206818,"г.Санкт-Петербург, Лахта, Новая улица, дом 51, корпус 56"
10346,"197374, Санкт-Петербург г, Савушкина ул, д.123, Строение 2",92081,"г.Санкт-Петербург, улица Савушкина, дом 123, корпус 4, литера А"
1624,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Руднева ул, д.28-3 А",215467,"г.Санкт-Петербург, Парашютная улица, дом 43, строение 3"
1768,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Ярославский пр-кт, д.66 2, А",220011,"г.Санкт-Петербург, Железнодорожный проспект, дом 14, корпус 2, строение 1"
10189,"197373, Санкт-Петербург г, Комендантский пр-кт, д.34, Строение 2",68711,"г.Санкт-Петербург, Комендантский проспект, дом 34, корпус 1, литера Д"
10529,"197374, Санкт-Петербург г, Школьная ул, д.128, Строение 2",192566,"г.Санкт-Петербург, Торики, садоводство ""Дружный-2"", Центральная аллея, дом 73, литера А"
305,"190103, Санкт-Петербург г, 8-я Красноармейская ул, д.16",85089,"г.Санкт-Петербург, 8-я Красноармейская улица, дом 15-17, литера Б"
2447,"195267, Санкт-Петербург (г.), Гражданский (пр-кт.), д.124, Строение 4",32706,"г.Санкт-Петербург, Гражданский проспект, дом 124, корпус 4, литера А"
8457,"192012, Санкт-Петербург (г.), 2-й Рабфаковский (пер.), д.17, Строение 5",135310,"г.Санкт-Петербург, Володарский, улица Свердлова, дом 20/2, литера Г5"
2113,"195220, Санкт-Петербург (г.), Гжатская (ул.), д.22, Строение 3",52540,"г.Санкт-Петербург, 3-я Конная Лахта, дом 21, литера Б"
8347,"193313, Санкт-Петербург г, Подвойского ул, д.20, Строение 2",219738,"г.Санкт-Петербург, Чугунная улица, дом 20, строение 13"
6603,"197729, Санкт-Петербург г, Правды ул, д.19",129544,"г.Санкт-Петербург, проспект Крузенштерна, дом 18, строение 7"
694,"199034, Санкт-Петербург г, 10-я В.О. линия, д.1/15",10720,"г.Санкт-Петербург, 10-я линия В.О., дом 1/15, литера Т"
8128,"192177, Санкт-Петербург г, Шлиссельбургский пр-кт, д.23, Строение 2",132600,"г.Санкт-Петербург, Зверинская улица, дом 21-23, литера Г1"
1214,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Руднева ул, д.28 2, А",54121,"г.Санкт-Петербург, улица Бабушкина, дом 42, корпус 4"
7724,"193230, Санкт-Петербург г, Дальневосточный пр-кт, д.34, Строение 2",36297,"г.Санкт-Петербург, Садовая улица, дом 28-30, корпус 34"
7150,"196233, Санкт-Петербург г, Космонавтов пр-кт, д.62",976,"г.Санкт-Петербург, проспект Непокорённых, дом 62"
3278,"198215, Санкт-Петербург г, Счастливая ул, д.3",215807,"г.Санкт-Петербург, Средний проспект В.О., дом 83, строение 3"
2650,"195297, Санкт-Петербург (г.), Ушинского (ул.), д.20, Строение 2",58492,"г.Санкт-Петербург, Комендантский проспект, дом 20, корпус 3, литера Б"
852,"194356, Санкт-Петербург (г.), Санкт-Петербург г, Левашово, Садовая ул, д.45-47 А",60965,"г.Санкт-Петербург, Лиговский проспект, дом 43-45, литера Б"
496,"199397, Санкт-Петербург г, Кораблестроителей ул, д.29, Строение 6",19554,"г.Санкт-Петербург, улица Кораблестроителей, дом 29, корпус 6, литера А"
12868,"191014, Санкт-Петербург г, Реки Фонтанки наб, д.32/1",42671,"г.Санкт-Петербург, Большая аллея, дом 12-14/32, литера Н"
6669,"197706, Санкт-Петербург г, Сестрорецк г, Приморское ш, д.332",191741,"г.Санкт-Петербург, садоводство ""Красный Октябрь"", дом 303, литера А"
6980,"196191, Санкт-Петербург г, Варшавская ул, д.37, Строение 4А",187282,"г.Санкт-Петербург, улица Орджоникидзе, дом 29/61"
6287,"198206, Санкт-Петербург (г.), Лётчика Лихолетова (ул.), д.12, Строение 3",217649,"г.Санкт-Петербург, улица Лётчика Лихолетова, дом 12, корпус 3, строение 1"
2205,"195252, Санкт-Петербург (г.), Софьи Ковалевской (ул.), д.3, Строение 2",215551,"г.Санкт-Петербург, Приморский проспект, дом 52, корпус 3, строение 1"
10621,"197350, Санкт-Петербург (г.), Парашютная ул., д.61 2 А",206751,"г.Санкт-Петербург, Лахта, Новая улица, дом 51, корпус 73"
9097,"197110, Санкт-Петербург г, Б.Зеленина, д.30,литер А",557,"г.Санкт-Петербург, Бронницкая улица, дом 2/70, литера А"
1392,"194100, Санкт-Петербург (г.), Санкт-Петербург г, Большой Сампсониевский пр-т, д.84-2 А",134444,"г.Санкт-Петербург, Октябрьская набережная, дом 104, корпус 41"
9497,"197372, Санкт-Петербург (г.), Яхтенная (ул.), д.34, Строение 1",214876,"г.Санкт-Петербург, Яхтенная улица, дом 34, строение 1"
6953,"196240, Санкт-Петербург г, Костюшко ул, д.18",976,"г.Санкт-Петербург, проспект Непокорённых, дом 62"
2490,"195297, Санкт-Петербург (г.), Тимуровская (ул.), д.11, Строение 2",212455,"г.Санкт-Петербург, Малый проспект В.О., дом 52, строение 1"
2480,"195276, Санкт-Петербург (г.), Тимуровская (ул.), д.4, Строение 2",212240,"г.Санкт-Петербург, проспект Славы, дом 52, корпус 4, строение 1"
7113,"196105, Санкт-Петербург г, Яковлевский пер, д.13",125085,"г.Санкт-Петербург, Нарвский проспект, дом 13"
242,"190020, Санкт-Петербург г, Курляндская ул, д.41",33174,"г.Санкт-Петербург, Пулковское шоссе, дом 41, литера Г105"
4323,"196643, Санкт-Петербург г, Южная ул, д.9",57921,"г.Санкт-Петербург, 9-я линия В.О., дом 66, литера А"
647,"199406, Санкт-Петербург г, Гаванская ул, д.54, Строение Б",53303,"г.Санкт-Петербург, Белградская улица, дом 54, корпус 2, литера А"
4004,"196657, Санкт-Петербург г, Колпино г, Заводской пр-кт, д.32, Строение 2",37345,"г.Санкт-Петербург, проспект Большевиков, дом 64, корпус 3, строение 1"
11366,"196634, Санкт-Петербург г, Ростовская (Славянка) ул, д.24, Строение 2",6745,"г.Санкт-Петербург, Звенигородская улица, дом 24, корпус 2, строение 1"
342,"199106, Санкт-Петербург г, Детская ул, д.15",96532,"г.Санкт-Петербург, Дрезденская улица, дом 15"
4738,"195043, Санкт-Петербург г, Поселковая (Ново-Ковалево) ул, д.32",45348,"г.Санкт-Петербург, Новоорловская улица, дом 32, литера А"
9048,"197022, Санкт-Петербург (г.), Академика Павлова (ул.)",679,"г.Санкт-Петербург, Новоорловская улица, дом 70, литера А"
220,"190068, Санкт-Петербург г, Реки Фонтанки наб, д.149",109960,"г.Санкт-Петербург, набережная реки Фонтанки, дом 149, литера А"
5543,"198205, Санкт-Петербург г, Авангардная ул, д.25",216224,"г.Санкт-Петербург, улица Потапова, дом 25, строение 3"
6811,"196244, Санкт-Петербург (г.), Санкт-Петербург г, Витебский пр-кт, д.33 корп.6",126164,"г.Санкт-Петербург, проспект Непокоренных, дом 63, корпус 33, литера Б"
1114,"194021, Санкт-Петербург (г.), Санкт-Петербург г, Болотная ул, д.3 А",24058,"г.Санкт-Петербург, Косая линия, дом 16, корпус 40, литера Г26"
1772,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Костромской пр-кт, д.63 А",81906,"г.Санкт-Петербург, проспект Непокорённых, дом 63, литера К14"
9783,"197227, Санкт-Петербург г, Испытателей пр-кт, д.6, Строение 2",212622,"г.Санкт-Петербург, Петергофское шоссе, дом 72, корпус 6, строение 1"
8580,"193315, Санкт-Петербург г, Большевиков пр-кт, д.65, Строение 5",218463,"г.Санкт-Петербург, Октябрьская набережная, дом 34, корпус 5, строение 1"
6576,"197706, Санкт-Петербург г, Сестрорецк г, Токарева ул, д.11",134283,"г.Санкт-Петербург, Нефтяная дорога, дом 11, литера Г7"
8398,"193312, Санкт-Петербург г, Товарищеский пр-кт, д.16, Строение 2",219323,"г.Санкт-Петербург, Октябрьская набережная, дом 34, корпус 3, строение 1"
1180,"Санкт-Петербург (г.), Парголово (п.), Архитектора Белова (ул.), д.4, Строение 1",201598,"г.Санкт-Петербург, Библиотечный переулок, дом 4, корпус 2, строение 1"
8273,"192171, Санкт-Петербург г, Седова ул, д.78",3402,"г.Санкт-Петербург, Кубинская улица, дом 78"
236,"196084, Санкт-Петербург (г.), Санкт-Петербург, Парфеновская, д.11, к 1",215389,"город Павловск, тер. СНТ ""Павловское-1"", 11-я линия, дом 60, строение 1"
2870,"195299, Санкт-Петербург (г.), Гражданский (пр-кт.), д.115, Строение 4",52256,"г.Санкт-Петербург, Гражданский проспект, дом 115, корпус 3"
12896,"191123, Санкт-Петербург г, Захарьевская ул, д.35",188332,"г.Санкт-Петербург, Уральская улица, дом 35"
2133,"195252, Санкт-Петербург (г.), Карпинского (ул.), д.38, Строение 6",223985,"г.Санкт-Петербург, шоссе Революции, дом 51, корпус 3, строение 6"
9451,"197229, Санкт-Петербург (г.), Юнтоловский (пр-кт.), д.45, 4",221289,"г.Санкт-Петербург, Загребский бульвар, дом 45, строение 4"
10491,"197372, Санкт-Петербург г, Камышовая ул, д.6, Строение 3",220195,"г.Санкт-Петербург, Стартовая улица, дом 6, корпус 2, строение 3"
590,"199226, Санкт-Петербург г, Кораблестроителей ул, д.23, Строение 3",224386,"г.Санкт-Петербург, Плесецкая улица, дом 26, строение 1"
2753,"195269, Санкт-Петербург (г.), Ольги Форш (ул.), д.13, Строение 2",131854,"г.Санкт-Петербург, Торики, Береговая улица, дом 13, литера Г3"
1022,"194295, Санкт-Петербург (г.), Санкт-Петербург г, Художников пр-кт, д.22-3 А",16263,"г.Санкт-Петербург, Ключевой проспект, дом 42"
1399,"194100, Санкт-Петербург (г.), Санкт-Петербург г, Новолитовская ул, д.9 А",134444,"г.Санкт-Петербург, Октябрьская набережная, дом 104, корпус 41"
2122,"195257, Санкт-Петербург (г.), Вавиловых (ул.), д.5, Строение 2",134544,"г.Санкт-Петербург, Горелово, Парковая улица, дом 53, литера Г5"
9091,"197136, Санкт-Петербург г, Левашовский пр-кт, д.5",74165,"г.Санкт-Петербург, Зверинская улица, дом 2/5"
5847,"198328, Санкт-Петербург г, Петергофское ш, д.11, Строение 2",211730,"г.Санкт-Петербург, 3-й Верхний переулок, дом 11, строение 2"
5780,"198259, Санкт-Петербург г, Пограничника Гарькавого ул, д.48, Строение 3",222511,"город Павловск, тер. СНТ ""Славяночка-3"", Дружная улица, дом 12, строение 1"
1679,"194362, Санкт-Петербург (г.), Санкт-Петербург г, Приозерское ш, д.16 3, А",188181,"г.Санкт-Петербург, Суворовский проспект, дом 40а, литера Б"
1776,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Ярославский пр-кт, д.65 А",72170,"г.Санкт-Петербург, проспект Непокорённых, дом 63, литера К42"
3462,"198152, Санкт-Петербург г, Примакова ул, д.18",64736,"г.Санкт-Петербург, 12-я Красноармейская улица, дом 21"
11084,"196605, Санкт-Петербург г, Пушкин г, Генерала Хазова ул, д.11",134126,"г.Санкт-Петербург, Горелово, Набережная улица, дом 67, литера Г1"
12808,"191144, Санкт-Петербург г, Кирилловская ул, д.2",187744,"г.Санкт-Петербург, Рыбинская улица, дом 2, литера Г1"
8773,"193230, Санкт-Петербург (г.), Дальневосточный (пр-кт.), д.29 1",90161,"г.Санкт-Петербург, Садовая улица, дом 28-30, корпус 32, литера К32"
6708,"197758, Санкт-Петербург (г.), Песочный (п), Садовая, д.90",132019,"г.Санкт-Петербург, Варшавская улица, дом 90, литера Г7"
11785,"192007, Санкт-Петербург г, Боровая ул, д.86",78939,"г.Санкт-Петербург, Большой проспект П.С., дом 86, литера А"
8394,"192029, Санкт-Петербург г, Елизарова пр-кт, д.16",83784,"г.Санкт-Петербург, набережная реки Фонтанки, дом 16"
19,"196084, Санкт-Петербург (г.), Санкт-Петербург г, Московский проспект, д.73, к 5",206687,"г.Санкт-Петербург, Московский проспект, дом 73, корпус 5, литера А"
7342,"196135, Санкт-Петербург (г.), Санкт-Петербург г, Фрунзе ул, д.15",9915,"г.Санкт-Петербург, переулок Джамбула, дом 15"
9012,"197022, Санкт-Петербург г, Чапыгина ул, д.5",23122,"г.Санкт-Петербург, 5-я линия В.О., дом 66, литера Б"
8045,"192012, Санкт-Петербург г, Чернова ул, д.11",56407,"г.Санкт-Петербург, 12-я линия В.О., дом 21"
7927,"193168, Санкт-Петербург (г.), Санкт-Петербург г, Антонова-Овсеенко ул, д.53",132303,"г.Санкт-Петербург, Гранитная улица, дом 53, литера Г3"
10725,"197343, Санкт-Петербург (г.), Ланское ш, д.41, А",101442,"г.Санкт-Петербург, 4-я Советская улица, дом 41, литера Д"
3480,"198262, Санкт-Петербург г, Лени Голикова ул, д.23, Строение 2",101327,"г.Санкт-Петербург, улица Лёни Голикова, дом 23, корпус 2, литера А"
9963,"197341, Санкт-Петербург г, Котельникова аллея, д.5, Строение 2",211786,"г.Санкт-Петербург, улица Корнея Чуковского, дом 5, корпус 4, строение 1"
6475,"197760, Санкт-Петербург (г.), Санкт-Петербург г, Кронштадт г, Ленина пр-кт, д.49 А",62593,"г.Санкт-Петербург, улица Лёни Голикова, дом 49, литера А"
12644,"191128, Санкт-Петербург г, Фурштатская ул, д.37",51033,"г.Санкт-Петербург, Садовая улица, дом 28-30, корпус 37-38"
80,"190103, Санкт-Петербург (г.), Санкт-Петербург г, Красноармейская 3-я ул, д.17/20",76728,"г.Санкт-Петербург, 3-я Красноармейская улица, дом 17/20, литера А"
9776,"197343, Санкт-Петербург г, Ланское шоссе, д.22, Строение 8",73175,"г.Санкт-Петербург, Ланское шоссе, дом 22, корпус 8, литера А"
6785,"196240, Санкт-Петербург (г.), Санкт-Петербург г, Пулковское шоссе, д.д.13 к 3",126164,"г.Санкт-Петербург, проспект Непокоренных, дом 63, корпус 33, литера Б"
3118,"198097, Санкт-Петербург г, Маршала Говорова ул, д.24, Строение 2",213374,"г.Санкт-Петербург, улица Маршала Казакова, дом 23, корпус 2, строение 12"
12007,"192212, Санкт-Петербург г, Будапештская ул, д.29, Строение 2",222910,"г.Санкт-Петербург, Балканская улица, дом 29, строение 1"
2228,"195271, Санкт-Петербург (г.), Брюсовская (ул.), д.18, Строение А",133294,"г.Санкт-Петербург, Кузнецовская улица, дом 52, корпус 18"
8937,"197198, Санкт-Петербург (г.), Добролюбова (пр-кт.), д.2, Строение А",189539,"г.Санкт-Петербург, Торики, садоводство ""АТП-71"", дом 2, литера А"
12341,"192281, Санкт-Петербург г, Купчинская ул, д.13, Строение 2",223546,"г.Санкт-Петербург, Черниговская улица, дом 13, корпус 2, строение 1"
12626,"193124, Санкт-Петербург г, Новгородская ул, д.21",220049,"г.Санкт-Петербург, Суздальское шоссе, дом 30, корпус 3, строение 1"
12933,"191025, Санкт-Петербург г, Восстания ул, д.8",47384,"г.Санкт-Петербург, Ольгино, Советская улица, дом 8"
1150,"194358, Санкт-Петербург (г.), Санкт-Петербург г, Энгельса пр, д.150-2",73658,"г.Санкт-Петербург, Белградская улица, дом 40, корпус 1, литера Б"
8854,"197022, Санкт-Петербург г, Каменноостровский пр-кт, д.29",60199,"г.Санкт-Петербург, Каменноостровский проспект, дом 29"
310,"190068, Санкт-Петербург г, Вознесенский пр-кт, д.38/4",88825,"г.Санкт-Петербург, Вознесенский проспект, дом 38/4, литера А"
3154,"198216, Санкт-Петербург г, Новаторов б-р, д.15",218368,"г.Санкт-Петербург, Торфяная дорога, дом 15, корпус 3, строение 1"
8808,"197198, Санкт-Петербург (г.), Петровский (пр-кт.)",15552,"г.Санкт-Петербург, Московский проспект, дом 71"
8181,"192131, Санкт-Петербург г, Ивановская ул, д.22",105062,"г.Санкт-Петербург, Дибуновская улица, дом 22"
11864,"192288, Санкт-Петербург г, Бухарестская ул, д.114, Строение 3",218346,"г.Санкт-Петербург, Октябрьская набережная, дом 114, строение 3"
1864,"194358, Санкт-Петербург (г.), Санкт-Петербург г, Просвещения пр-кт, д.22-3 А",189182,"г.Санкт-Петербург, Торики, садоводство ""Дружный-1"", 3-я линия, дом 40, литера А"
60,"196084, Санкт-Петербург (г.), Парфеновская (ул.), д.7",112361,"г.Санкт-Петербург, Мельничная улица, дом 7"
11205,"196626, Санкт-Петербург (г.), Пушкин г., Старорусский пр., д.6,лит.А",64960,"г.Санкт-Петербург, проспект Стачек, дом 67, корпус 6, литера А"
11605,"192283, Санкт-Петербург г, Ярослава Гашека ул, д.13, Строение 2",2852,"г.Санкт-Петербург, 13-я Красноармейская улица, дом 24, литера А"
3754,"198261, Санкт-Петербург г, Стойкости ул, д.26, Строение 2",215364,"г.Санкт-Петербург, Горелово, 2-й проезд, дом 26, строение 1"
