Unnamed: 0,address,target_building_id,target_address
7201,"196240, Санкт-Петербург г, 5-й Предпортовый проезд, д.4, Строение 2А",31318,"г.Санкт-Петербург, 7-й Предпортовый проезд, дом 2а, литера А"
9416,"198515, Санкт-Петербург г, Фронтовая ул, д.8",21808,"посёлок Стрельна, Фронтовая улица, дом 3"
6268,"198328, Санкт-Петербург г, Героев пр-кт, д.23",209672,"г.Санкт-Петербург, проспект Героев, дом 23, литера А"
4308,"196650, Санкт-Петербург г, Колпино г, Павловская ул, д.39",41435,"город Колпино, Павловская улица, дом 39, литера А"
1067,"194355, Санкт-Петербург (г.), Санкт-Петербург г, Просвещения пр-кт, д.5 2, А",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
8621,"193079, Санкт-Петербург г, Народная ул, д.2, Строение 2",1024,"г.Санкт-Петербург, Народная улица, дом 2, литера А"
3530,"198261, Санкт-Петербург г, Стойкости ул, д.41, Строение 2",55646,"г.Санкт-Петербург, улица Стойкости, дом 41, корпус 1, литера А"
6539,"197762, Санкт-Петербург г, Кронштадт г, Лазаревский пер, д.4",67073,"город Кронштадт, Лазаревский переулок, дом 4, литера А"
669,"199106, Санкт-Петербург г, 19-я В.О. линия, д.22, Строение 4",106869,"г.Санкт-Петербург, 19-я линия В.О., дом 22, литера Т"
5307,"195298, Санкт-Петербург г, Осипенко ул, д.6",947,"г.Санкт-Петербург, улица Осипенко, дом 8, литера А"
9554,"197373, Санкт-Петербург (г.), Планерная (ул.), д.91, 2, 1",220346,"г.Санкт-Петербург, Планерная улица, дом 91, корпус 1, строение 1"
2954,"195197, Санкт-Петербург (г.), Кондратьевский (пр-кт.), д.49, Строение А",45653,"г.Санкт-Петербург, Кондратьевский проспект, дом 49, литера А"
756,"199155, Санкт-Петербург г, Каховского пер, д.2",58,"г.Санкт-Петербург, переулок Каховского, дом 5"
10928,"196607, Санкт-Петербург г, Пушкин г, Ленинградская ул, д.43",93385,"город Пушкин, Ленинградская улица, дом 43, литера А"
11853,"192288, Санкт-Петербург г, Ярослава Гашека ул, д.26, Строение 2",38359,"г.Санкт-Петербург, улица Ярослава Гашека, дом 26, корпус 2, литера А"
8359,"193168, Санкт-Петербург г, Антонова-Овсеенко ул, д.5, Строение 4",37245,"г.Санкт-Петербург, улица Антонова-Овсеенко, дом 3, литера Н"
4229,"196650, Санкт-Петербург, Павловская ул, д.56",91444,"город Колпино, Павловская улица, дом 56, литера А"
2961,"195297, Санкт-Петербург (г.), Светлановский (пр-кт.), д.68, Строение 2",77852,"г.Санкт-Петербург, Светлановский проспект, дом 68, корпус 2, литера А"
11519,"196602, Санкт-Петербург г, Пушкин г, Артиллерийская ул, д.7/20",77294,"город Пушкин, Артиллерийская улица, дом 7/20, литера А"
5825,"198330, Санкт-Петербург г, Маршала Захарова ул, д.27, Строение 4",133712,"г.Санкт-Петербург, улица Маршала Захарова, дом 27, корпус 3"
9613,"197227, Санкт-Петербург г, Серебристый б-р, д.11, Строение 2",6187,"г.Санкт-Петербург, Серебристый бульвар, дом 11, корпус 2, литера А"
1605,"194362, Санкт-Петербург (г.), Санкт-Петербург г, Юкковское шоссе, д.10, 2",125697,"посёлок Парголово, территория Осиновая Роща, Юкковское шоссе, дом 10, корпус 1, литера А"
1636,"194356, Санкт-Петербург (г.), Санкт-Петербург г, Есенина ул, д.26 3, А",37470,"г.Санкт-Петербург, улица Есенина, дом 26, корпус 1, литера Б"
5600,"198329, Санкт-Петербург г, Добровольцев ул, д.22, Строение 2",20522,"г.Санкт-Петербург, улица Добровольцев, дом 22, корпус 1, литера А"
9489,"197375, Санкт-Петербург (г.), Реки Каменки (наб.), д.11 3",213703,"г.Санкт-Петербург, набережная реки Каменки, дом 11, корпус 2, строение 1"
823,"194017, Санкт-Петербург (г.), Санкт-Петербург г, Энгельса пр-кт, д.65-2 А",94725,"г.Санкт-Петербург, проспект Энгельса, дом 65"
8905,"197101, Санкт-Петербург г, Монетная Б. ул, д.32",106123,"г.Санкт-Петербург, Большая Монетная улица, дом 32"
8860,"197101, Санкт-Петербург (г.), Каменноостровский (пр-кт.), д.25/2, Строение А",88778,"г.Санкт-Петербург, Каменноостровский проспект, дом 25/2"
469,"199226, Санкт-Петербург г, Мичманская ул, д.2, Строение 2",30513,"г.Санкт-Петербург, Мичманская улица, дом 4, литера А"
1284,"194354, Санкт-Петербург (г.), Санкт-Петербург г, Северный пр-кт, д.6-2 А",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
8562,"192012, Санкт-Петербург г, Грибакиных ул, д.2, Строение 3",128570,"г.Санкт-Петербург, улица Грибакиных, дом 3"
3847,"198184, Санкт-Петербург (г.), Санкт-Петербург г, Канонерский остров, д.20 лит. А",99251,"г.Санкт-Петербург, Канонерский остров, дом 20, литера А"
12744,"191186, Санкт-Петербург г, Грибоедова Канала наб, д.18-20",8071,"г.Санкт-Петербург, набережная канала Грибоедова, дом 18-20, литера Б"
10746,"197343, Санкт-Петербург (г.), Серебристый (б-р.), д.25, Строение 2",23250,"г.Санкт-Петербург, Серебристый бульвар, дом 25, корпус 2, литера А"
754,"199155, Санкт-Петербург, Кима пр-кт, д.1",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
297,"190000, Санкт-Петербург г, Почтамтская ул, д.13",1507,"г.Санкт-Петербург, Почтамтская улица, дом 13, литера А"
2240,"195221, Санкт-Петербург (г.), Полюстровский (пр-кт.), д.25, Строение 2",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
1616,"194362, Санкт-Петербург (г.), Санкт-Петербург г, Юкковское (Осиновая Роща) ш, д.10-4",125697,"посёлок Парголово, территория Осиновая Роща, Юкковское шоссе, дом 10, корпус 1, литера А"
2661,"195427, Санкт-Петербург (г.), Светлановский (пр-кт.), д.46, Строение 2",2831,"г.Санкт-Петербург, Светлановский проспект, дом 46, корпус 1"
4239,"196650, Санкт-Петербург г, Колпино г, Павловская ул, д.56",91444,"город Колпино, Павловская улица, дом 56, литера А"
5219,"195213, Санкт-Петербург г, Гранитная ул, д.54, Строение 2",47003,"г.Санкт-Петербург, Гранитная улица, дом 54, литера Б"
9032,"197198, Санкт-Петербург г, Пушкарская Б. ул, д.29, Строение пом. 1-Н",113241,"г.Санкт-Петербург, Большая Пушкарская улица, дом 29"
6044,"198332, Санкт-Петербург г, Маршала Казакова ул, д.28, Строение 2",10387,"г.Санкт-Петербург, улица Маршала Казакова, дом 28, корпус 1, литера А"
8925,"197198, Санкт-Петербург (г.), Кронверкский (пр-кт.), д.73/39, Строение А",50527,"г.Санкт-Петербург, Кронверкский проспект, дом 73/39, литера А"
10871,"196627, Санкт-Петербург (г.), Шушары (п.), Ленсоветовский, д.35",216530,"посёлок Шушары, территория Ленсоветовский, дом 35, строение 1"
3312,"198215, Санкт-Петербург г, Дачный пр-кт, д.14, Строение 2",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
5997,"198332, Санкт-Петербург г, Кузнецова пр-кт, д.18, Строение 2",34063,"г.Санкт-Петербург, проспект Кузнецова, дом 18, корпус 1, литера А"
11432,"196608, Санкт-Петербург г, Пушкин г, Октябрьский б-р, д.18/40",18065,"город Пушкин, Октябрьский бульвар, дом 18/40, литера А"
447,"199226, Санкт-Петербург г, Кораблестроителей ул, д.22, Строение 3",1044,"г.Санкт-Петербург, улица Кораблестроителей, дом 22, корпус 3, литера А"
328,"199004, Санкт-Петербург г, Волховский пер, д.6",2386,"г.Санкт-Петербург, Волховский переулок, дом 6, литера Ж"
10382,"197372, Санкт-Петербург (г.), Богатырский пр., д.60, 5, А",104792,"г.Санкт-Петербург, Богатырский проспект, дом 60, корпус 1, литера А"
10527,"197372, Санкт-Петербург (г.), Богатырский пр., д.39, 2, А",30900,"г.Санкт-Петербург, Богатырский проспект, дом 39, корпус 1, литера А"
12475,"192241, Санкт-Петербург (г.), Турку (ул.), д.28, Строение 4",37546,"г.Санкт-Петербург, улица Турку, дом 28, корпус 1, литера А"
2546,"195276, Санкт-Петербург (г.), Демьяна Бедного (ул.), д.30, Строение 7",17783,"г.Санкт-Петербург, улица Демьяна Бедного, дом 30, корпус 6, литера А"
991,"194017, Санкт-Петербург (г.), Санкт-Петербург г, Гаврская ул, д.9",11105,"г.Санкт-Петербург, Гаврская улица, дом 8, литера А"
5386,"198205, Санкт-Петербург г, Партизана Германа ул, д.21, Строение 2",49398,"г.Санкт-Петербург, улица Партизана Германа, дом 21, литера А"
8886,"197136, Санкт-Петербург г, Плуталова ул, д.9",203216,"г.Санкт-Петербург, Плуталова улица"
9884,"197349, Санкт-Петербург г, Парашютная ул, д.22, Строение 2",7196,"г.Санкт-Петербург, Парашютная улица, дом 22, корпус 1, литера А"
9581,"197342, Санкт-Петербург г, Черной речки наб, д.31",83679,"г.Санкт-Петербург, набережная Черной речки, дом 12"
545,"199406, Санкт-Петербург г, Гаванская ул, д.24",23039,"г.Санкт-Петербург, Гаванская улица, дом 24"
5768,"198330, Санкт-Петербург г, Петергофское ш, д.7, Строение 2",200489,"г.Санкт-Петербург, Петергофское шоссе"
7431,"196143, Санкт-Петербург г, Ленсовета ул, д.49, Строение 2А",112238,"г.Санкт-Петербург, улица Ленсовета, дом 49, литера А"
1126,"194354, Санкт-Петербург (г.), Санкт-Петербург г, Луначарского пр-кт, д.19 2, А",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
1225,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Мориса Тореза, д.104 2, А",56111,"г.Санкт-Петербург, проспект Тореза, дом 104, литера А"
7987,"193315, Санкт-Петербург г, Тельмана ул, д.45, Строение 2",13744,"г.Санкт-Петербург, улица Тельмана, дом 45, корпус 1, литера А"
7451,"196128, Санкт-Петербург (г.), Санкт-Петербург, пл. Чернышевского, д.10",29748,"г.Санкт-Петербург, проспект Чернышевского, дом 3, литера Б"
1464,"194352, Санкт-Петербург (г.), Художников (пр-кт.), д.39, Строение 2",4807,"г.Санкт-Петербург, проспект Художников, дом 39, корпус 2, литера А"
3246,"198215, Санкт-Петербург г, Счастливая ул, д.11",28902,"г.Санкт-Петербург, Счастливая улица, дом 11"
4207,"196657, Санкт-Петербург г, Колпино г, Металлургов ул, д.4, Строение 2",200104,"город Колпино, улица Металлургов"
3187,"198095, Санкт-Петербург г, Промышленная ул, д.24",78773,"г.Санкт-Петербург, Промышленная улица, дом 24, литера А"
9820,"197183, Санкт-Петербург (г.), Санкт-Петербург г, Школьная ул, д.8 А",68105,"г.Санкт-Петербург, Школьная улица, дом 9"
5196,"195030, Санкт-Петербург г, Ударников пр-кт, д.56, Строение 2",42171,"г.Санкт-Петербург, проспект Ударников, дом 56, корпус 1, литера Б"
10346,"197374, Санкт-Петербург г, Савушкина ул, д.123, Строение 2",8483,"г.Санкт-Петербург, улица Савушкина, дом 123, корпус 1, литера Б"
1624,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Руднева ул, д.28-3 А",105390,"г.Санкт-Петербург, улица Руднева, дом 28, корпус 1, литера Б"
1768,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Ярославский пр-кт, д.66 2, А",55730,"г.Санкт-Петербург, Ярославский проспект, дом 66, корпус 2, литера А"
10189,"197373, Санкт-Петербург г, Комендантский пр-кт, д.34, Строение 2",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
10529,"197374, Санкт-Петербург г, Школьная ул, д.128, Строение 2",49821,"г.Санкт-Петербург, Школьная улица, дом 128, корпус 1, литера А"
305,"190103, Санкт-Петербург г, 8-я Красноармейская ул, д.16",24202,"г.Санкт-Петербург, 2-я Красноармейская улица, дом 16"
2447,"195267, Санкт-Петербург (г.), Гражданский (пр-кт.), д.124, Строение 4",16613,"г.Санкт-Петербург, Гражданский проспект, дом 124, корпус 6, литера А"
8457,"192012, Санкт-Петербург (г.), 2-й Рабфаковский (пер.), д.17, Строение 5",135037,"г.Санкт-Петербург, 2-й Рабфаковский переулок, дом 17, корпус 1"
2113,"195220, Санкт-Петербург (г.), Гжатская (ул.), д.22, Строение 3",128009,"г.Санкт-Петербург, Гжатская улица, дом 22, корпус 3, литера А"
8347,"193313, Санкт-Петербург г, Подвойского ул, д.20, Строение 2",7353,"г.Санкт-Петербург, улица Подвойского, дом 20, корпус 2, литера А"
6603,"197729, Санкт-Петербург г, Правды ул, д.19",8393,"г.Санкт-Петербург, улица Правды, дом 8, литера К"
694,"199034, Санкт-Петербург г, 10-я В.О. линия, д.1/15",9869,"г.Санкт-Петербург, 10-я линия В.О., дом 1/15, литера А"
8128,"192177, Санкт-Петербург г, Шлиссельбургский пр-кт, д.23, Строение 2",87617,"г.Санкт-Петербург, Шлиссельбургский проспект, дом 23, литера А"
1214,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Руднева ул, д.28 2, А",105390,"г.Санкт-Петербург, улица Руднева, дом 28, корпус 1, литера Б"
7724,"193230, Санкт-Петербург г, Дальневосточный пр-кт, д.34, Строение 2",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
7150,"196233, Санкт-Петербург г, Космонавтов пр-кт, д.62",74323,"г.Санкт-Петербург, проспект Космонавтов, дом 62, литера А"
3278,"198215, Санкт-Петербург г, Счастливая ул, д.3",13510,"г.Санкт-Петербург, Счастливая улица, дом 3, литера А"
2650,"195297, Санкт-Петербург (г.), Ушинского (ул.), д.20, Строение 2",1060,"г.Санкт-Петербург, улица Ушинского, дом 20, корпус 1, литера А"
852,"194356, Санкт-Петербург (г.), Санкт-Петербург г, Левашово, Садовая ул, д.45-47 А",6653,"посёлок Левашово, Садовая улица, дом 45-47, литера Б"
496,"199397, Санкт-Петербург г, Кораблестроителей ул, д.29, Строение 6",12527,"г.Санкт-Петербург, улица Кораблестроителей, дом 29, корпус 1, литера А"
12868,"191014, Санкт-Петербург г, Реки Фонтанки наб, д.32/1",56028,"г.Санкт-Петербург, набережная реки Фонтанки, дом 32/1, литера А"
6669,"197706, Санкт-Петербург г, Сестрорецк г, Приморское ш, д.332",1469,"город Сестрорецк, Приморское шоссе, дом 332, литера А"
6980,"196191, Санкт-Петербург г, Варшавская ул, д.37, Строение 4А",104327,"г.Санкт-Петербург, Варшавская улица, дом 37"
6287,"198206, Санкт-Петербург (г.), Лётчика Лихолетова (ул.), д.12, Строение 3",217649,"г.Санкт-Петербург, улица Лётчика Лихолетова, дом 12, корпус 3, строение 1"
2205,"195252, Санкт-Петербург (г.), Софьи Ковалевской (ул.), д.3, Строение 2",213350,"г.Санкт-Петербург, улица Софьи Ковалевской, дом 9, корпус 1, строение 1"
10621,"197350, Санкт-Петербург (г.), Парашютная ул., д.61 2 А",210524,"г.Санкт-Петербург, Парашютная улица, дом 61, корпус 1, литера А"
9097,"197110, Санкт-Петербург г, Б.Зеленина, д.30,литер А",3266,"г.Санкт-Петербург, Большая Зеленина улица, дом 30, литера А"
1392,"194100, Санкт-Петербург (г.), Санкт-Петербург г, Большой Сампсониевский пр-т, д.84-2 А",4378,"г.Санкт-Петербург, Большой Сампсониевский проспект, дом 84, литера А"
9497,"197372, Санкт-Петербург (г.), Яхтенная (ул.), д.34, Строение 1",214876,"г.Санкт-Петербург, Яхтенная улица, дом 34, строение 1"
6953,"196240, Санкт-Петербург г, Костюшко ул, д.18",78782,"г.Санкт-Петербург, улица Костюшко, дом 18"
2490,"195297, Санкт-Петербург (г.), Тимуровская (ул.), д.11, Строение 2",135862,"г.Санкт-Петербург, Тимуровская улица, дом 11, корпус 1"
2480,"195276, Санкт-Петербург (г.), Тимуровская (ул.), д.4, Строение 2",32094,"г.Санкт-Петербург, Тимуровская улица, дом 9, литера А"
7113,"196105, Санкт-Петербург г, Яковлевский пер, д.13",65142,"г.Санкт-Петербург, Яковлевский переулок, дом 13, литера А"
242,"190020, Санкт-Петербург г, Курляндская ул, д.41",111050,"г.Санкт-Петербург, Курляндская улица, дом 41, литера А"
4323,"196643, Санкт-Петербург г, Южная ул, д.9",46840,"г.Санкт-Петербург, Южная улица, дом 4"
647,"199406, Санкт-Петербург г, Гаванская ул, д.54, Строение Б",62885,"г.Санкт-Петербург, Гаванская улица, дом 54, литера А"
4004,"196657, Санкт-Петербург г, Колпино г, Заводской пр-кт, д.32, Строение 2",140705,"город Колпино, Заводской проспект, дом 32, литера А"
11366,"196634, Санкт-Петербург г, Ростовская (Славянка) ул, д.24, Строение 2",216926,"посёлок Шушары, территория Славянка, Ростовская улица, дом 24, корпус 1, строение 1"
342,"199106, Санкт-Петербург г, Детская ул, д.15",51935,"г.Санкт-Петербург, Детская улица, дом 15, литера Б"
4738,"195043, Санкт-Петербург г, Поселковая (Ново-Ковалево) ул, д.32",44850,"г.Санкт-Петербург, Ново-Александровская улица, дом 32, литера А"
9048,"197022, Санкт-Петербург (г.), Академика Павлова (ул.)",22584,"г.Санкт-Петербург, улица Академика Павлова, дом 5"
220,"190068, Санкт-Петербург г, Реки Фонтанки наб, д.149",109960,"г.Санкт-Петербург, набережная реки Фонтанки, дом 149, литера А"
5543,"198205, Санкт-Петербург г, Авангардная ул, д.25",36100,"г.Санкт-Петербург, Авангардная улица, дом 25, литера А"
6811,"196244, Санкт-Петербург (г.), Санкт-Петербург г, Витебский пр-кт, д.33 корп.6",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
1114,"194021, Санкт-Петербург (г.), Санкт-Петербург г, Болотная ул, д.3 А",17930,"г.Санкт-Петербург, Болотная улица, дом 1, литера А"
1772,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Костромской пр-кт, д.63 А",9674,"г.Санкт-Петербург, Костромской проспект, дом 63, литера А"
9783,"197227, Санкт-Петербург г, Испытателей пр-кт, д.6, Строение 2",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
8580,"193315, Санкт-Петербург г, Большевиков пр-кт, д.65, Строение 5",131918,"г.Санкт-Петербург, проспект Большевиков, дом 65, корпус 3, литера Д"
6576,"197706, Санкт-Петербург г, Сестрорецк г, Токарева ул, д.11",71169,"город Сестрорецк, улица Токарева, дом 11, литера А"
8398,"193312, Санкт-Петербург г, Товарищеский пр-кт, д.16, Строение 2",94510,"г.Санкт-Петербург, Товарищеский проспект, дом 16, корпус 1"
1180,"Санкт-Петербург (г.), Парголово (п.), Архитектора Белова (ул.), д.4, Строение 1",214644,"посёлок Парголово, улица Архитектора Белова, дом 4, строение 1"
8273,"192171, Санкт-Петербург г, Седова ул, д.78",50092,"г.Санкт-Петербург, улица Седова, дом 78, литера А"
236,"196084, Санкт-Петербург (г.), Санкт-Петербург, Парфеновская, д.11, к 1",42976,"г.Санкт-Петербург, 11-я линия В.О., дом 6"
2870,"195299, Санкт-Петербург (г.), Гражданский (пр-кт.), д.115, Строение 4",52256,"г.Санкт-Петербург, Гражданский проспект, дом 115, корпус 3"
12896,"191123, Санкт-Петербург г, Захарьевская ул, д.35",66820,"г.Санкт-Петербург, Захарьевская улица, дом 35, литера В"
2133,"195252, Санкт-Петербург (г.), Карпинского (ул.), д.38, Строение 6",95374,"г.Санкт-Петербург, улица Карпинского, дом 38, корпус 1"
9451,"197229, Санкт-Петербург (г.), Юнтоловский (пр-кт.), д.45, 4",209264,"г.Санкт-Петербург, Юнтоловский проспект, дом 45, корпус 2, строение 1"
10491,"197372, Санкт-Петербург г, Камышовая ул, д.6, Строение 3",203862,"г.Санкт-Петербург, Камышовая улица"
590,"199226, Санкт-Петербург г, Кораблестроителей ул, д.23, Строение 3",133044,"г.Санкт-Петербург, улица Кораблестроителей, дом 23, корпус 5, литера А"
2753,"195269, Санкт-Петербург (г.), Ольги Форш (ул.), д.13, Строение 2",124805,"г.Санкт-Петербург, улица Ольги Форш, дом 13"
1022,"194295, Санкт-Петербург (г.), Санкт-Петербург г, Художников пр-кт, д.22-3 А",68523,"г.Санкт-Петербург, проспект Художников, дом 22, корпус 1, литера А"
1399,"194100, Санкт-Петербург (г.), Санкт-Петербург г, Новолитовская ул, д.9 А",3883,"г.Санкт-Петербург, Новолитовская улица, дом 7, литера А"
2122,"195257, Санкт-Петербург (г.), Вавиловых (ул.), д.5, Строение 2",67862,"г.Санкт-Петербург, улица Вавиловых, дом 5, корпус 1"
9091,"197136, Санкт-Петербург г, Левашовский пр-кт, д.5",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
5847,"198328, Санкт-Петербург г, Петергофское ш, д.11, Строение 2",54535,"г.Санкт-Петербург, Петергофское шоссе, дом 11, корпус 2, литера А"
5780,"198259, Санкт-Петербург г, Пограничника Гарькавого ул, д.48, Строение 3",25160,"г.Санкт-Петербург, улица Пограничника Гарькавого, дом 48, корпус 4, литера А"
1679,"194362, Санкт-Петербург (г.), Санкт-Петербург г, Приозерское ш, д.16 3, А",88889,"посёлок Парголово, Осиновая Роща, Приозерское шоссе, дом 16, корпус 5, литера А"
1776,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Ярославский пр-кт, д.65 А",79688,"г.Санкт-Петербург, Ярославский проспект, дом 65, литера А"
3462,"198152, Санкт-Петербург г, Примакова ул, д.18",26752,"г.Санкт-Петербург, улица Примакова, дом 18, литера А"
11084,"196605, Санкт-Петербург г, Пушкин г, Генерала Хазова ул, д.11",99973,"город Пушкин, улица Генерала Хазова, дом 11, литера А"
12808,"191144, Санкт-Петербург г, Кирилловская ул, д.2",359,"г.Санкт-Петербург, Кирилловская улица, дом 6, литера Г"
8773,"193230, Санкт-Петербург (г.), Дальневосточный (пр-кт.), д.29 1",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
6708,"197758, Санкт-Петербург (г.), Песочный (п), Садовая, д.90",216445,"посёлок Песочный, Садовая улица, дом 90, строение 1"
11785,"192007, Санкт-Петербург г, Боровая ул, д.86",24029,"г.Санкт-Петербург, Боровая улица, дом 86, литера А"
8394,"192029, Санкт-Петербург г, Елизарова пр-кт, д.16",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
19,"196084, Санкт-Петербург (г.), Санкт-Петербург г, Московский проспект, д.73, к 5",21219,"г.Санкт-Петербург, Московский проспект, дом 73, литера А"
7342,"196135, Санкт-Петербург (г.), Санкт-Петербург г, Фрунзе ул, д.15",102761,"г.Санкт-Петербург, улица Фрунзе, дом 15, литера А"
9012,"197022, Санкт-Петербург г, Чапыгина ул, д.5",22850,"г.Санкт-Петербург, улица Чапыгина, дом 6"
8045,"192012, Санкт-Петербург г, Чернова ул, д.11",136110,"г.Санкт-Петербург, улица Чернова, дом 11, литера Б"
7927,"193168, Санкт-Петербург (г.), Санкт-Петербург г, Антонова-Овсеенко ул, д.53",37245,"г.Санкт-Петербург, улица Антонова-Овсеенко, дом 3, литера Н"
10725,"197343, Санкт-Петербург (г.), Ланское ш, д.41, А",58653,"г.Санкт-Петербург, Ланское шоссе, дом 41, литера А"
3480,"198262, Санкт-Петербург г, Лени Голикова ул, д.23, Строение 2",83880,"г.Санкт-Петербург, улица Лёни Голикова, дом 23, литера Б"
9963,"197341, Санкт-Петербург г, Котельникова аллея, д.5, Строение 2",1559,"г.Санкт-Петербург, аллея Котельникова, дом 4, литера Б"
6475,"197760, Санкт-Петербург (г.), Санкт-Петербург г, Кронштадт г, Ленина пр-кт, д.49 А",187396,"город Кронштадт, Петровская улица, дом 2, литера КТ"
12644,"191128, Санкт-Петербург г, Фурштатская ул, д.37",2944,"г.Санкт-Петербург, Фурштатская улица, дом 37, литера А"
80,"190103, Санкт-Петербург (г.), Санкт-Петербург г, Красноармейская 3-я ул, д.17/20",76728,"г.Санкт-Петербург, 3-я Красноармейская улица, дом 17/20, литера А"
9776,"197343, Санкт-Петербург г, Ланское шоссе, д.22, Строение 8",82302,"г.Санкт-Петербург, Ланское шоссе, дом 22, корпус 7, литера Б"
6785,"196240, Санкт-Петербург (г.), Санкт-Петербург г, Пулковское шоссе, д.д.13 к 3",1763,"г.Санкт-Петербург, Пулковское шоссе, дом 13, корпус 2, литера А"
3118,"198097, Санкт-Петербург г, Маршала Говорова ул, д.24, Строение 2",26925,"г.Санкт-Петербург, улица Маршала Говорова, дом 24, литера Б"
12007,"192212, Санкт-Петербург г, Будапештская ул, д.29, Строение 2",54732,"г.Санкт-Петербург, Будапештская улица, дом 29, корпус 1"
2228,"195271, Санкт-Петербург (г.), Брюсовская (ул.), д.18, Строение А",30880,"г.Санкт-Петербург, Брюсовская улица, дом 18, литера А"
8937,"197198, Санкт-Петербург (г.), Добролюбова (пр-кт.), д.2, Строение А",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
12341,"192281, Санкт-Петербург г, Купчинская ул, д.13, Строение 2",15864,"г.Санкт-Петербург, Купчинская улица, дом 13, корпус 3, литера А"
12626,"193124, Санкт-Петербург г, Новгородская ул, д.21",15470,"г.Санкт-Петербург, Новгородская улица, дом 21, литера А"
12933,"191025, Санкт-Петербург г, Восстания ул, д.8",18281,"г.Санкт-Петербург, улица Восстания, дом 8, литера А"
1150,"194358, Санкт-Петербург (г.), Санкт-Петербург г, Энгельса пр, д.150-2",13333,"г.Санкт-Петербург, проспект Энгельса, дом 150, корпус 1, литера Б"
8854,"197022, Санкт-Петербург г, Каменноостровский пр-кт, д.29",60199,"г.Санкт-Петербург, Каменноостровский проспект, дом 29"
310,"190068, Санкт-Петербург г, Вознесенский пр-кт, д.38/4",88825,"г.Санкт-Петербург, Вознесенский проспект, дом 38/4, литера А"
3154,"198216, Санкт-Петербург г, Новаторов б-р, д.15",5413,"г.Санкт-Петербург, бульвар Новаторов, дом 15, литера А"
8808,"197198, Санкт-Петербург (г.), Петровский (пр-кт.)",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
8181,"192131, Санкт-Петербург г, Ивановская ул, д.22",43625,"г.Санкт-Петербург, Ивановская улица, дом 22, литера А"
11864,"192288, Санкт-Петербург г, Бухарестская ул, д.114, Строение 3",28026,"г.Санкт-Петербург, Бухарестская улица, дом 114, корпус 1, литера А"
1864,"194358, Санкт-Петербург (г.), Санкт-Петербург г, Просвещения пр-кт, д.22-3 А",188144,"г.Санкт-Петербург, Стартовая улица, дом 17, литера КТ"
60,"196084, Санкт-Петербург (г.), Парфеновская (ул.), д.7",200648,"г.Санкт-Петербург, участок ж.д. ""ул.Салова - Бухарестская ул."", литера Ж"
11205,"196626, Санкт-Петербург (г.), Пушкин г., Старорусский пр., д.6,лит.А",207894,"посёлок Шушары, Старорусский проспект, дом 6, литера А"
11605,"192283, Санкт-Петербург г, Ярослава Гашека ул, д.13, Строение 2",55627,"г.Санкт-Петербург, улица Ярослава Гашека, дом 13, корпус 2, литера А"
3754,"198261, Санкт-Петербург г, Стойкости ул, д.26, Строение 2",578,"г.Санкт-Петербург, улица Стойкости, дом 26, корпус 2, литера А"
8849,"197136, Санкт-Петербург (г.), Санкт-Петербург г, Ординарная ул, д.3 а",13230,"г.Санкт-Петербург, Ординарная улица, дом 8"
1191,"194356, Санкт-Петербург (г.), Санкт-Петербург г, Энгельса пр-кт, д.130 2, А",19520,"г.Санкт-Петербург, проспект Энгельса, дом 130, корпус 1"
6617,"197738, Санкт-Петербург г, Курортная ул, д.6",553,"город Сестрорецк, Курортная улица, дом 7, литера А"
6975,"196247, Санкт-Петербург (г.), Санкт-Петербург г, Новоизмайловский пр-кт, д.41",68388,"г.Санкт-Петербург, Новоизмайловский проспект, дом 41, литера А"
2118,"195220, Санкт-Петербург (г.), Гжатская (ул.), д.22, Строение 4",128009,"г.Санкт-Петербург, Гжатская улица, дом 22, корпус 3, литера А"
8614,"193079, Санкт-Петербург г, Октябрьская наб, д.88, Строение 5",134473,"г.Санкт-Петербург, Октябрьская набережная, дом 88, корпус 3"
